ENSG00000000003	ENST00000373020	TSPAN6	0
ENSG00000184635	ENST00000591366	ZNF93	8
ENSG00000184635	ENST00000592160	ZNF93	8
ENSG00000184640	ENST00000329047	SEPT9	0
ENSG00000184640	ENST00000423034	SEPT9	0
ENSG00000184640	ENST00000427177	SEPT9	0
ENSG00000184640	ENST00000427180	SEPT9	0
ENSG00000184640	ENST00000427674	SEPT9	0
ENSG00000184640	ENST00000431235	SEPT9	0
ENSG00000184640	ENST00000449803	SEPT9	0
ENSG00000184640	ENST00000541152	SEPT9	0
ENSG00000184640	ENST00000585638	SEPT9	3
ENSG00000184640	ENST00000585929	SEPT9	3
ENSG00000184640	ENST00000585930	SEPT9	0
ENSG00000184640	ENST00000586128	SEPT9	3
ENSG00000184640	ENST00000586433	SEPT9	3
ENSG00000184640	ENST00000586521	SEPT9	3
ENSG00000184640	ENST00000588575	SEPT9	8
ENSG00000184640	ENST00000588690	SEPT9	0
ENSG00000184640	ENST00000588958	SEPT9	3
ENSG00000184640	ENST00000589070	SEPT9	3
ENSG00000184640	ENST00000589140	SEPT9	3
ENSG00000184640	ENST00000589920	SEPT9	3
ENSG00000184640	ENST00000590059	SEPT9	3
ENSG00000184640	ENST00000590294	SEPT9	0
ENSG00000184640	ENST00000590576	SEPT9	0
ENSG00000184640	ENST00000590595	SEPT9	3
ENSG00000184640	ENST00000590825	SEPT9	3
ENSG00000184640	ENST00000590917	SEPT9	8
ENSG00000184640	ENST00000590938	SEPT9	3
ENSG00000184640	ENST00000591020	SEPT9	3
ENSG00000184640	ENST00000591088	SEPT9	0
ENSG00000184640	ENST00000591198	SEPT9	0
ENSG00000184640	ENST00000591472	SEPT9	11
ENSG00000184640	ENST00000591704	SEPT9	3
ENSG00000184640	ENST00000591833	SEPT9	0
ENSG00000184640	ENST00000591934	SEPT9	3
ENSG00000184640	ENST00000592420	SEPT9	0
ENSG00000184640	ENST00000592951	SEPT9	0
ENSG00000184640	ENST00000593189	SEPT9	3
ENSG00000184647	ENST00000328655	PRSS55	0
ENSG00000184647	ENST00000518641	PRSS55	3
ENSG00000184647	ENST00000522210	PRSS55	0
ENSG00000184650	ENST00000328248	ODF4	0
ENSG00000184650	ENST00000584943	ODF4	0
ENSG00000184659	ENST00000377413	FOXD4L4	0
ENSG00000184661	ENST00000330560	CDCA2	0
ENSG00000184661	ENST00000380665	CDCA2	0
ENSG00000184672	ENST00000517638	RALYL	8
ENSG00000184672	ENST00000517988	RALYL	2
ENSG00000184672	ENST00000518566	RALYL	8
ENSG00000184672	ENST00000521268	RALYL	8
ENSG00000184672	ENST00000521376	RALYL	0
ENSG00000184672	ENST00000521695	RALYL	8
ENSG00000184672	ENST00000522455	RALYL	8
ENSG00000184672	ENST00000522613	RALYL	3
ENSG00000184672	ENST00000522647	RALYL	3
ENSG00000184672	ENST00000523850	RALYL	8
ENSG00000184674	ENST00000248935	GSTT1	0
ENSG00000184674	ENST00000417489	GSTT1	0
ENSG00000184674	ENST00000417831	GSTT1	0
ENSG00000184674	ENST00000417870	GSTT1	3
ENSG00000184674	ENST00000418883	GSTT1	0
ENSG00000184674	ENST00000426209	GSTT1	0
ENSG00000184674	ENST00000436103	GSTT1	3
ENSG00000184674	ENST00000439996	GSTT1	0
ENSG00000184674	ENST00000447865	GSTT1	3
ENSG00000184674	ENST00000458231	GSTT1	8
ENSG00000184675	ENST00000330258	AMER1	0
ENSG00000184675	ENST00000374869	AMER1	0
ENSG00000184675	ENST00000403336	AMER1	0
ENSG00000184677	ENST00000374651	ZBTB40	0
ENSG00000184677	ENST00000375647	ZBTB40	0
ENSG00000184677	ENST00000400239	ZBTB40	3
ENSG00000184677	ENST00000404138	ZBTB40	0
ENSG00000184678	ENST00000369155	HIST2H2BE	0
ENSG00000184682	ENST00000391480	C11orf89	0
ENSG00000184697	ENST00000328796	CLDN6	0
ENSG00000184697	ENST00000396925	CLDN6	0
ENSG00000184697	ENST00000572154	CLDN6	0
ENSG00000184698	ENST00000328611	OR51M1	0
ENSG00000184702	ENST00000383045	SEPT5	0
ENSG00000184702	ENST00000395109	SEPT5	11
ENSG00000184702	ENST00000406172	SEPT5	8
ENSG00000184702	ENST00000406395	SEPT5	8
ENSG00000184702	ENST00000412544	SEPT5	11
ENSG00000184702	ENST00000413258	SEPT5	3
ENSG00000184702	ENST00000431044	SEPT5	8
ENSG00000184702	ENST00000431124	SEPT5	3
ENSG00000184702	ENST00000438754	SEPT5	0
ENSG00000184702	ENST00000455784	SEPT5	8
ENSG00000184702	ENST00000455843	SEPT5	0
ENSG00000184708	ENST00000330125	EIF4ENIF1	0
ENSG00000184708	ENST00000344710	EIF4ENIF1	4
ENSG00000184708	ENST00000382180	EIF4ENIF1	0
ENSG00000184708	ENST00000397518	EIF4ENIF1	3
ENSG00000184708	ENST00000397520	EIF4ENIF1	3
ENSG00000184708	ENST00000397523	EIF4ENIF1	0
ENSG00000184708	ENST00000397525	EIF4ENIF1	0
ENSG00000184708	ENST00000418321	EIF4ENIF1	3
ENSG00000184708	ENST00000423097	EIF4ENIF1	3
ENSG00000184708	ENST00000445424	EIF4ENIF1	3
ENSG00000184709	ENST00000371542	LRRC26	0
ENSG00000184716	ENST00000249714	SERINC4	0
ENSG00000184716	ENST00000299969	SERINC4	0
ENSG00000184716	ENST00000319327	SERINC4	0
ENSG00000184716	ENST00000412697	SERINC4	11
ENSG00000184716	ENST00000448553	SERINC4	3
ENSG00000184716	ENST00000457418	SERINC4	0
ENSG00000184719	ENST00000331772	RNLS	0
ENSG00000184719	ENST00000371947	RNLS	0
ENSG00000184719	ENST00000437752	RNLS	0
ENSG00000184724	ENST00000329122	KRTAP6-1	0
ENSG00000184730	ENST00000328423	APOBR	4
ENSG00000184730	ENST00000431282	APOBR	4
ENSG00000184730	ENST00000564831	APOBR	0
ENSG00000184731	ENST00000327669	FAM110C	0
ENSG00000184735	ENST00000327968	DDX53	0
ENSG00000184743	ENST00000332645	ATL3	4
ENSG00000184743	ENST00000398868	ATL3	0
ENSG00000184743	ENST00000538786	ATL3	0
ENSG00000184743	ENST00000540699	ATL3	3
ENSG00000184750	ENST00000370284	MAGEA2	0
ENSG00000184750	ENST00000393872	MAGEA2	0
ENSG00000184750	ENST00000393876	MAGEA2	0
ENSG00000184750	ENST00000543232	MAGEA2	0
ENSG00000184752	ENST00000327772	NDUFA12	0
ENSG00000184752	ENST00000546788	NDUFA12	0
ENSG00000184752	ENST00000547157	NDUFA12	0
ENSG00000184752	ENST00000547986	NDUFA12	0
ENSG00000184752	ENST00000551991	NDUFA12	11
ENSG00000184752	ENST00000552205	NDUFA12	11
ENSG00000184761	ENST00000409259	AC013269.5	0
ENSG00000184774	ENST00000330493	RP11-480I12.4	0
ENSG00000184774	ENST00000549576	RP11-480I12.4	0
ENSG00000184779	ENST00000330339	RPS17	8
ENSG00000184779	ENST00000559187	RPS17	8
ENSG00000184779	ENST00000560826	RPS17	11
ENSG00000184779	ENST00000560977	RPS17	3
ENSG00000184785	ENST00000330288	SMIM10	0
ENSG00000184786	ENST00000366774	TCTE3	0
ENSG00000184787	ENST00000330942	UBE2G2	0
ENSG00000184787	ENST00000345496	UBE2G2	0
ENSG00000184787	ENST00000478200	UBE2G2	0
ENSG00000184787	ENST00000491513	UBE2G2	0
ENSG00000184788	ENST00000332921	SATL1	0
ENSG00000184788	ENST00000395409	SATL1	0
ENSG00000184788	ENST00000509231	SATL1	0
ENSG00000184792	ENST00000332585	OSBP2	0
ENSG00000184792	ENST00000382310	OSBP2	0
ENSG00000184792	ENST00000401475	OSBP2	8
ENSG00000184792	ENST00000403222	OSBP2	8
ENSG00000184792	ENST00000407373	OSBP2	0
ENSG00000184792	ENST00000424224	OSBP2	11
ENSG00000184792	ENST00000431368	OSBP2	3
ENSG00000184792	ENST00000433183	OSBP2	11
ENSG00000184792	ENST00000437268	OSBP2	0
ENSG00000184792	ENST00000438716	OSBP2	11
ENSG00000184792	ENST00000445781	OSBP2	11
ENSG00000184792	ENST00000446658	OSBP2	0
ENSG00000184792	ENST00000452656	OSBP2	3
ENSG00000184792	ENST00000453621	OSBP2	11
ENSG00000184792	ENST00000454145	OSBP2	3
ENSG00000184792	ENST00000535268	OSBP2	0
ENSG00000184809	ENST00000329618	C21orf88	0
ENSG00000184809	ENST00000380604	C21orf88	0
ENSG00000184809	ENST00000380612	C21orf88	0
ENSG00000184811	ENST00000333813	TUSC5	8
ENSG00000184814	ENST00000329447	PRR23B	0
ENSG00000184825	ENST00000377459	HIST1H2AH	0
ENSG00000184828	ENST00000332053	ZBTB7C	0
ENSG00000184828	ENST00000535628	ZBTB7C	0
ENSG00000184828	ENST00000585404	ZBTB7C	3
ENSG00000184828	ENST00000586047	ZBTB7C	3
ENSG00000184828	ENST00000586438	ZBTB7C	0
ENSG00000184828	ENST00000586525	ZBTB7C	3
ENSG00000184828	ENST00000586743	ZBTB7C	3
ENSG00000184828	ENST00000587107	ZBTB7C	3
ENSG00000184828	ENST00000588028	ZBTB7C	3
ENSG00000184828	ENST00000588053	ZBTB7C	3
ENSG00000184828	ENST00000588149	ZBTB7C	3
ENSG00000184828	ENST00000588566	ZBTB7C	3
ENSG00000184828	ENST00000588970	ZBTB7C	3
ENSG00000184828	ENST00000588982	ZBTB7C	0
ENSG00000184828	ENST00000589077	ZBTB7C	3
ENSG00000184828	ENST00000589170	ZBTB7C	3
ENSG00000184828	ENST00000589194	ZBTB7C	3
ENSG00000184828	ENST00000589619	ZBTB7C	3
ENSG00000184828	ENST00000590178	ZBTB7C	3
ENSG00000184828	ENST00000590374	ZBTB7C	3
ENSG00000184828	ENST00000590437	ZBTB7C	3
ENSG00000184828	ENST00000590800	ZBTB7C	0
ENSG00000184828	ENST00000590855	ZBTB7C	3
ENSG00000184828	ENST00000591279	ZBTB7C	3
ENSG00000184828	ENST00000591405	ZBTB7C	3
ENSG00000184828	ENST00000591526	ZBTB7C	3
ENSG00000184828	ENST00000592387	ZBTB7C	3
ENSG00000184828	ENST00000592656	ZBTB7C	3
ENSG00000184828	ENST00000593159	ZBTB7C	3
ENSG00000184831	ENST00000379220	APOO	28
ENSG00000184831	ENST00000379226	APOO	8
ENSG00000184831	ENST00000439528	APOO	3
ENSG00000184831	ENST00000490078	APOO	8
ENSG00000184838	ENST00000379551	PRR16	0
ENSG00000184838	ENST00000407149	PRR16	0
ENSG00000184838	ENST00000446965	PRR16	0
ENSG00000184838	ENST00000505123	PRR16	0
ENSG00000184838	ENST00000509923	PRR16	3
ENSG00000184840	ENST00000332598	TMED9	0
ENSG00000184845	ENST00000393752	DRD1	0
ENSG00000184857	ENST00000333050	TMEM186	8
ENSG00000184860	ENST00000328945	SDR42E1	0
ENSG00000184860	ENST00000532128	SDR42E1	3
ENSG00000184863	ENST00000287912	RBM33	0
ENSG00000184863	ENST00000307403	RBM33	3
ENSG00000184863	ENST00000341148	RBM33	0
ENSG00000184863	ENST00000392755	RBM33	3
ENSG00000184863	ENST00000392759	RBM33	0
ENSG00000184863	ENST00000392761	RBM33	3
ENSG00000184863	ENST00000401878	RBM33	0
ENSG00000184863	ENST00000438356	RBM33	3
ENSG00000184863	ENST00000440108	RBM33	3
ENSG00000184867	ENST00000328766	ARMCX2	0
ENSG00000184867	ENST00000330154	ARMCX2	0
ENSG00000184867	ENST00000356824	ARMCX2	0
ENSG00000184867	ENST00000413506	ARMCX2	3
ENSG00000184867	ENST00000431597	ARMCX2	3
ENSG00000184867	ENST00000433318	ARMCX2	3
ENSG00000184867	ENST00000440675	ARMCX2	3
ENSG00000184867	ENST00000458024	ARMCX2	3
ENSG00000184881	ENST00000328813	OR51B2	0
ENSG00000184886	ENST00000328396	PIGW	0
ENSG00000184886	ENST00000429467	PIGW	3
ENSG00000184886	ENST00000592983	PIGW	0
ENSG00000184887	ENST00000327471	BTBD6	0
ENSG00000184887	ENST00000392554	BTBD6	0
ENSG00000184887	ENST00000463376	BTBD6	0
ENSG00000184887	ENST00000536364	BTBD6	0
ENSG00000184887	ENST00000537513	BTBD6	3
ENSG00000184895	ENST00000383070	SRY	0
ENSG00000184895	ENST00000525526	SRY	22
ENSG00000184895	ENST00000534739	SRY	20
ENSG00000184897	ENST00000333762	H1FX	0
ENSG00000184898	ENST00000331426	RBM43	12
ENSG00000184898	ENST00000409092	RBM43	12
ENSG00000184900	ENST00000332859	SUMO3	0
ENSG00000184900	ENST00000397893	SUMO3	0
ENSG00000184900	ENST00000397898	SUMO3	0
ENSG00000184900	ENST00000411651	SUMO3	0
ENSG00000184903	ENST00000331762	IMMP2L	0
ENSG00000184903	ENST00000405709	IMMP2L	0
ENSG00000184903	ENST00000415362	IMMP2L	0
ENSG00000184903	ENST00000437687	IMMP2L	0
ENSG00000184903	ENST00000447215	IMMP2L	0
ENSG00000184903	ENST00000450877	IMMP2L	8
ENSG00000184903	ENST00000452753	IMMP2L	3
ENSG00000184903	ENST00000452895	IMMP2L	0
ENSG00000184905	ENST00000329035	TCEAL2	0
ENSG00000184905	ENST00000372780	TCEAL2	0
ENSG00000184908	ENST00000375667	CLCNKB	0
ENSG00000184908	ENST00000375679	CLCNKB	0
ENSG00000184908	ENST00000431772	CLCNKB	3
ENSG00000184909	ENST00000367636	C1ORF220	0
ENSG00000184911	ENST00000333826	DMRTC1B	0
ENSG00000184911	ENST00000334036	DMRTC1B	0
ENSG00000184911	ENST00000373532	DMRTC1B	0
ENSG00000184911	ENST00000373533	DMRTC1B	0
ENSG00000184911	ENST00000438696	DMRTC1B	3
ENSG00000184911	ENST00000440247	DMRTC1B	3
ENSG00000184911	ENST00000472595	DMRTC1B	0
ENSG00000184911	ENST00000481112	DMRTC1B	3
ENSG00000184916	ENST00000331782	JAG2	0
ENSG00000184916	ENST00000347004	JAG2	0
ENSG00000184922	ENST00000328118	FMNL1	0
ENSG00000184922	ENST00000331495	FMNL1	0
ENSG00000184922	ENST00000586092	FMNL1	3
ENSG00000184922	ENST00000586643	FMNL1	3
ENSG00000184922	ENST00000587489	FMNL1	0
ENSG00000184922	ENST00000589911	FMNL1	3
ENSG00000184923	ENST00000381689	NUTM2A	0
ENSG00000184923	ENST00000381707	NUTM2A	0
ENSG00000184924	ENST00000328379	PTRHD1	0
ENSG00000184925	ENST00000371632	LCN12	3
ENSG00000184925	ENST00000371633	LCN12	0
ENSG00000184925	ENST00000471615	LCN12	3
ENSG00000184933	ENST00000332601	OR6A2	0
ENSG00000184937	ENST00000332351	WT1	0
ENSG00000184937	ENST00000379077	WT1	0
ENSG00000184937	ENST00000379079	WT1	8
ENSG00000184937	ENST00000448076	WT1	0
ENSG00000184937	ENST00000452863	WT1	3
ENSG00000184937	ENST00000526685	WT1	3
ENSG00000184937	ENST00000527775	WT1	3
ENSG00000184937	ENST00000527882	WT1	3
ENSG00000184937	ENST00000530998	WT1	8
ENSG00000184939	ENST00000398253	ZFP90	0
ENSG00000184939	ENST00000562156	ZFP90	3
ENSG00000184939	ENST00000563169	ZFP90	0
ENSG00000184939	ENST00000564323	ZFP90	0
ENSG00000184939	ENST00000564558	ZFP90	0
ENSG00000184939	ENST00000569109	ZFP90	3
ENSG00000184939	ENST00000569323	ZFP90	0
ENSG00000184939	ENST00000570495	ZFP90	0
ENSG00000184939	ENST00000571382	ZFP90	3
ENSG00000184939	ENST00000571809	ZFP90	0
ENSG00000184939	ENST00000573113	ZFP90	3
ENSG00000184939	ENST00000573161	ZFP90	3
ENSG00000184939	ENST00000573685	ZFP90	3
ENSG00000184939	ENST00000576305	ZFP90	3
ENSG00000184939	ENST00000576805	ZFP90	0
ENSG00000184945	ENST00000337801	AQP12A	0
ENSG00000184945	ENST00000429564	AQP12A	20
ENSG00000184949	ENST00000355830	FAM227A	4
ENSG00000184949	ENST00000406767	FAM227A	4
ENSG00000184949	ENST00000535113	FAM227A	4
ENSG00000184954	ENST00000327335	OR6C70	0
ENSG00000184956	ENST00000421673	MUC6	0
ENSG00000184956	ENST00000525923	MUC6	3
ENSG00000184956	ENST00000527242	MUC6	11
ENSG00000184956	ENST00000532016	MUC6	3
ENSG00000184967	ENST00000330579	NOC4L	0
ENSG00000184967	ENST00000538784	NOC4L	0
ENSG00000184967	ENST00000541954	NOC4L	11
ENSG00000184979	ENST00000215794	USP18	0
ENSG00000184983	ENST00000470753	NDUFA6	0
ENSG00000184983	ENST00000498737	NDUFA6	0
ENSG00000184983	ENST00000602404	NDUFA6	0
ENSG00000184984	ENST00000383263	CHRM5	0
ENSG00000184984	ENST00000557872	CHRM5	0
ENSG00000184984	ENST00000560035	CHRM5	3
ENSG00000184985	ENST00000329016	SORCS2	4
ENSG00000184985	ENST00000505529	SORCS2	7
ENSG00000184985	ENST00000507866	SORCS2	4
ENSG00000184986	ENST00000392519	TMEM121	0
ENSG00000184986	ENST00000431372	TMEM121	0
ENSG00000184988	ENST00000331615	TMEM106A	0
ENSG00000184988	ENST00000536052	TMEM106A	0
ENSG00000184988	ENST00000541594	TMEM106A	8
ENSG00000184988	ENST00000588659	TMEM106A	0
ENSG00000184988	ENST00000588693	TMEM106A	3
ENSG00000184990	ENST00000329967	SIVA1	0
ENSG00000184990	ENST00000347067	SIVA1	0
ENSG00000184990	ENST00000553810	SIVA1	3
ENSG00000184990	ENST00000553819	SIVA1	0
ENSG00000184990	ENST00000556195	SIVA1	3
ENSG00000184992	ENST00000341446	BRI3BP	0
ENSG00000184995	ENST00000448696	IFNE	0
ENSG00000184999	ENST00000332793	SLC22A10	0
ENSG00000184999	ENST00000526800	SLC22A10	0
ENSG00000184999	ENST00000532724	SLC22A10	0
ENSG00000184999	ENST00000533483	SLC22A10	0
ENSG00000184999	ENST00000535888	SLC22A10	8
ENSG00000184999	ENST00000544661	SLC22A10	0
ENSG00000185000	ENST00000332324	DGAT1	0
ENSG00000185000	ENST00000531896	DGAT1	0
ENSG00000185002	ENST00000332958	RFX6	0
ENSG00000185008	ENST00000332191	ROBO2	12
ENSG00000185008	ENST00000461745	ROBO2	12
ENSG00000185008	ENST00000471893	ROBO2	3
ENSG00000185008	ENST00000473767	ROBO2	8
ENSG00000185008	ENST00000475334	ROBO2	11
ENSG00000185008	ENST00000487694	ROBO2	12
ENSG00000185008	ENST00000490534	ROBO2	11
ENSG00000185008	ENST00000490991	ROBO2	3
ENSG00000185008	ENST00000602589	ROBO2	11
ENSG00000185009	ENST00000355264	AP3M1	0
ENSG00000185009	ENST00000372745	AP3M1	0
ENSG00000185010	ENST00000330287	F8	0
ENSG00000185010	ENST00000360256	F8	0
ENSG00000185010	ENST00000423959	F8	3
ENSG00000185010	ENST00000453950	F8	3
ENSG00000185013	ENST00000304081	NT5C1B	0
ENSG00000185013	ENST00000359846	NT5C1B	0
ENSG00000185013	ENST00000406971	NT5C1B	12
ENSG00000185013	ENST00000416783	NT5C1B	3
ENSG00000185013	ENST00000418427	NT5C1B	3
ENSG00000185013	ENST00000600945	NT5C1B	0
ENSG00000185015	ENST00000321764	CA13	0
ENSG00000185019	ENST00000217173	UBOX5	0
ENSG00000185019	ENST00000348031	UBOX5	0
ENSG00000185019	ENST00000449731	UBOX5	3
ENSG00000185022	ENST00000338483	MAFF	0
ENSG00000185022	ENST00000407965	MAFF	0
ENSG00000185022	ENST00000417948	MAFF	3
ENSG00000185022	ENST00000426621	MAFF	0
ENSG00000185022	ENST00000441709	MAFF	3
ENSG00000185022	ENST00000538320	MAFF	0
ENSG00000185022	ENST00000538999	MAFF	0
ENSG00000185024	ENST00000327359	BRF1	0
ENSG00000185024	ENST00000379932	BRF1	4
ENSG00000185024	ENST00000379937	BRF1	0
ENSG00000185024	ENST00000392557	BRF1	0
ENSG00000185024	ENST00000440513	BRF1	0
ENSG00000185024	ENST00000446501	BRF1	0
ENSG00000185024	ENST00000546417	BRF1	3
ENSG00000185024	ENST00000546474	BRF1	0
ENSG00000185024	ENST00000547530	BRF1	0
ENSG00000185024	ENST00000547562	BRF1	3
ENSG00000185024	ENST00000548421	BRF1	0
ENSG00000185024	ENST00000549655	BRF1	3
ENSG00000185024	ENST00000550208	BRF1	3
ENSG00000185024	ENST00000550375	BRF1	3
ENSG00000185024	ENST00000550692	BRF1	3
ENSG00000185024	ENST00000551787	BRF1	4
ENSG00000185024	ENST00000552127	BRF1	3
ENSG00000185028	ENST00000328278	LRRC14B	0
ENSG00000185033	ENST00000332496	SEMA4B	0
ENSG00000185033	ENST00000379122	SEMA4B	0
ENSG00000185033	ENST00000411539	SEMA4B	0
ENSG00000185033	ENST00000558051	SEMA4B	3
ENSG00000185033	ENST00000558895	SEMA4B	3
ENSG00000185033	ENST00000559074	SEMA4B	3
ENSG00000185033	ENST00000559247	SEMA4B	3
ENSG00000185033	ENST00000559300	SEMA4B	0
ENSG00000185033	ENST00000559322	SEMA4B	3
ENSG00000185033	ENST00000559792	SEMA4B	3
ENSG00000185033	ENST00000559983	SEMA4B	3
ENSG00000185033	ENST00000560089	SEMA4B	8
ENSG00000185033	ENST00000561085	SEMA4B	3
ENSG00000185038	ENST00000389758	MROH2A	4
ENSG00000185038	ENST00000428446	MROH2A	3
ENSG00000185038	ENST00000430892	MROH2A	3
ENSG00000185038	ENST00000454283	MROH2A	3
ENSG00000185043	ENST00000328649	CIB1	0
ENSG00000185046	ENST00000329257	ANKS1B	8
ENSG00000185046	ENST00000332712	ANKS1B	12
ENSG00000185046	ENST00000333732	ANKS1B	8
ENSG00000185046	ENST00000341752	ANKS1B	8
ENSG00000185046	ENST00000546364	ANKS1B	11
ENSG00000185046	ENST00000546568	ANKS1B	8
ENSG00000185046	ENST00000546960	ANKS1B	8
ENSG00000185046	ENST00000547010	ANKS1B	8
ENSG00000185046	ENST00000547362	ANKS1B	0
ENSG00000185046	ENST00000547446	ANKS1B	8
ENSG00000185046	ENST00000547776	ANKS1B	8
ENSG00000185046	ENST00000548447	ANKS1B	3
ENSG00000185046	ENST00000549025	ANKS1B	8
ENSG00000185046	ENST00000549493	ANKS1B	8
ENSG00000185046	ENST00000549558	ANKS1B	8
ENSG00000185046	ENST00000549797	ANKS1B	11
ENSG00000185046	ENST00000549866	ANKS1B	3
ENSG00000185046	ENST00000550693	ANKS1B	8
ENSG00000185046	ENST00000550778	ANKS1B	11
ENSG00000185046	ENST00000551560	ANKS1B	3
ENSG00000185046	ENST00000551613	ANKS1B	3
ENSG00000185046	ENST00000552407	ANKS1B	3
ENSG00000185046	ENST00000552748	ANKS1B	3
ENSG00000185046	ENST00000555119	ANKS1B	3
ENSG00000185049	ENST00000333877	NELFA	0
ENSG00000185049	ENST00000382882	NELFA	0
ENSG00000185049	ENST00000411638	NELFA	0
ENSG00000185049	ENST00000411649	NELFA	3
ENSG00000185049	ENST00000416258	NELFA	3
ENSG00000185049	ENST00000421397	NELFA	3
ENSG00000185049	ENST00000431323	NELFA	3
ENSG00000185049	ENST00000443203	NELFA	0
ENSG00000185049	ENST00000453740	NELFA	3
ENSG00000185049	ENST00000455762	NELFA	3
ENSG00000185049	ENST00000458616	NELFA	3
ENSG00000185049	ENST00000542778	NELFA	0
ENSG00000185052	ENST00000328041	SLC24A3	0
ENSG00000185053	ENST00000382080	SGCZ	0
ENSG00000185053	ENST00000421524	SGCZ	0
ENSG00000185055	ENST00000460135	EFCAB10	0
ENSG00000185055	ENST00000480514	EFCAB10	12
ENSG00000185055	ENST00000485614	EFCAB10	0
ENSG00000185055	ENST00000486180	EFCAB10	0
ENSG00000185056	ENST00000340147	C5orf47	0
ENSG00000185069	ENST00000332411	KRT76	0
ENSG00000185070	ENST00000330753	FLRT2	0
ENSG00000185070	ENST00000554746	FLRT2	0
ENSG00000185085	ENST00000330574	INTS5	0
ENSG00000185087	ENST00000332908	FAM169B	8
ENSG00000185087	ENST00000558256	FAM169B	8
ENSG00000185088	ENST00000330964	RPS27L	8
ENSG00000185088	ENST00000411926	RPS27L	0
ENSG00000185088	ENST00000439025	RPS27L	8
ENSG00000185088	ENST00000455271	RPS27L	0
ENSG00000185088	ENST00000462430	RPS27L	0
ENSG00000185090	ENST00000329006	MANEAL	0
ENSG00000185090	ENST00000373045	MANEAL	0
ENSG00000185090	ENST00000397631	MANEAL	8
ENSG00000185090	ENST00000525897	MANEAL	0
ENSG00000185090	ENST00000532512	MANEAL	3
ENSG00000185097	ENST00000332831	OR4F16	0
ENSG00000185100	ENST00000330877	ADSSL1	0
ENSG00000185100	ENST00000332972	ADSSL1	0
ENSG00000185100	ENST00000553540	ADSSL1	0
ENSG00000185100	ENST00000555486	ADSSL1	11
ENSG00000185100	ENST00000555674	ADSSL1	0
ENSG00000185100	ENST00000556623	ADSSL1	0
ENSG00000185101	ENST00000332826	ANO9	8
ENSG00000185104	ENST00000371778	FAF1	0
ENSG00000185104	ENST00000396153	FAF1	0
ENSG00000185104	ENST00000494400	FAF1	0
ENSG00000185104	ENST00000545823	FAF1	0
ENSG00000185105	ENST00000330655	MYADML2	0
ENSG00000185105	ENST00000409745	MYADML2	0
ENSG00000185112	ENST00000329759	FAM43A	0
ENSG00000185115	ENST00000332303	NDNL2	0
ENSG00000185122	ENST00000400780	HSF1	0
ENSG00000185122	ENST00000528838	HSF1	0
ENSG00000185122	ENST00000533240	HSF1	3
ENSG00000185127	ENST00000332290	C6orf120	0
ENSG00000185127	ENST00000439249	C6orf120	0
ENSG00000185128	ENST00000327454	TBC1D3F	0
ENSG00000185128	ENST00000378174	TBC1D3F	0
ENSG00000185128	ENST00000442786	TBC1D3F	0
ENSG00000185128	ENST00000505415	TBC1D3F	0
ENSG00000185128	ENST00000539424	TBC1D3F	0
ENSG00000185129	ENST00000331327	PURA	0
ENSG00000185130	ENST00000377401	HIST1H2BL	0
ENSG00000185133	ENST00000331075	INPP5J	0
ENSG00000185133	ENST00000400294	INPP5J	0
ENSG00000185133	ENST00000401755	INPP5J	0
ENSG00000185133	ENST00000402238	INPP5J	0
ENSG00000185133	ENST00000404390	INPP5J	0
ENSG00000185133	ENST00000404453	INPP5J	0
ENSG00000185133	ENST00000405300	INPP5J	0
ENSG00000185133	ENST00000412277	INPP5J	0
ENSG00000185133	ENST00000412985	INPP5J	3
ENSG00000185133	ENST00000420017	INPP5J	3
ENSG00000185149	ENST00000329476	NPY2R	0
ENSG00000185149	ENST00000506608	NPY2R	0
ENSG00000185155	ENST00000366810	MIXL1	0
ENSG00000185155	ENST00000542034	MIXL1	0
ENSG00000185156	ENST00000329805	MFSD6L	0
ENSG00000185158	ENST00000327564	LRRC37B	0
ENSG00000185158	ENST00000341671	LRRC37B	0
ENSG00000185158	ENST00000394713	LRRC37B	0
ENSG00000185158	ENST00000543378	LRRC37B	0
ENSG00000185158	ENST00000578674	LRRC37B	8
ENSG00000185158	ENST00000579206	LRRC37B	3
ENSG00000185158	ENST00000582117	LRRC37B	3
ENSG00000185158	ENST00000583342	LRRC37B	3
ENSG00000185158	ENST00000584368	LRRC37B	0
ENSG00000185163	ENST00000397333	DDX51	0
ENSG00000185164	ENST00000330537	NOMO2	0
ENSG00000185164	ENST00000381474	NOMO2	0
ENSG00000185164	ENST00000543392	NOMO2	8
ENSG00000185164	ENST00000562312	NOMO2	0
ENSG00000185164	ENST00000564991	NOMO2	8
ENSG00000185164	ENST00000567831	NOMO2	15
ENSG00000185164	ENST00000569051	NOMO2	11
ENSG00000185176	ENST00000407834	AQP12B	0
ENSG00000185176	ENST00000413999	AQP12B	8
ENSG00000185176	ENST00000414322	AQP12B	8
ENSG00000185176	ENST00000452886	AQP12B	8
ENSG00000185177	ENST00000331162	ZNF479	0
ENSG00000185187	ENST00000332725	SIGIRR	8
ENSG00000185187	ENST00000382520	SIGIRR	8
ENSG00000185187	ENST00000397632	SIGIRR	8
ENSG00000185187	ENST00000431843	SIGIRR	8
ENSG00000185187	ENST00000526395	SIGIRR	3
